YCR088W	YDR388W
YNL138W	YCR088W
YMR092C	YFL039C
YFL039C	YDL178W
YFL039C	YLR319C
YOR122C	YFL039C
YNL138W	YFL039C
YFL039C	YCL040W
YFL039C	YDR382W
YFL039C	YCL027W
YFL039C	YBR200W
YBR200W	YHL007C
YLR229C	YNL271C
YNL271C	YFL039C
YNL271C	YLR319C
YFL039C	YLL050C
YOR181W	YFL039C
YOR181W	YDR129C
YOR181W	YIL034C
YLL050C	YOR181W
YBL007C	YOR181W
YOR181W	YBR200W
YOR122C	YNL271C
YOR122C	YIL159W
YIL159W	YKR055W
YOR122C	YOR363C
YNL271C	YPR165W
YFL039C	YHR023W
YDR129C	YFL039C
YNL243W	YFL039C
YLR337C	YFL039C
YDR448W	YDL165W
YDR448W	YDR176W
YDR176W	YER148W
YGR252W	YDR448W
YOL148C	YDR176W
YBL005W	YDR176W
YEL009C	YDR448W
YER148W	YDR448W
YPL248C	YML051W
YER148W	YPL248C
YPL248C	YGL048C
YPL248C	YDR448W
YEL009C	YHR041C
YER022W	YEL009C
YEL009C	YDR308C
YDR176W	YEL009C
YEL009C	YMR236W
YGL112C	YEL009C
YEL009C	YBR198C
YBR198C	YDR448W
YDR176W	YMR236W
YDR176W	YGL112C
YBR198C	YDR176W
YMR236W	YGR274C
YGR274C	YBR198C
YHR099W	YDR448W
YBR081C	YHR099W
YDR176W	YBR081C
YDR176W	YHR099W
YDR216W	YBR198C
YDR216W	YER148W
YGR274C	YDR216W
YGL112C	YDR216W
YDR167W	YDR216W
YDR448W	YPL254W
YDR176W	YPL254W
YOL148C	YPL254W
YPL254W	YGR252W
YDR216W	YDR448W
YGR252W	YDR216W
YDR216W	YPR086W
YMR089C	YER017C
YNL148C	YML085C
YMR043W	YCR096C
YHR084W	YMR043W
YEL036C	YDR245W
YJL183W	YDR245W
YJL183W	YJR075W
YEL036C	YPL050C
YPL050C	YML115C
YBL084C	YLR127C
YKL022C	YLR127C
YLR127C	YHR166C
YML032C	YER095W
YGL163C	YER095W
YER179W	YBR073W
YOR191W	YER179W
YNR003C	YPR190C
YGR047C	YDL150W
YDL150W	YKR025W
YNL113W	YPR110C
YOR341W	YBR154C
YBR154C	YDL140C
YOR116C	YBR154C
YNL113W	YPR010C
YNL113W	YIL021W
YDL140C	YGL070C
YGL070C	YOR116C
YOR207C	YDR045C
YPR010C	YHR143W-A
YOR210W	YDL140C
YOR151C	YOR210W
YGR047C	YGR246C
YJR063W	YPR010C
YOL005C	YIL021W
YOR210W	YPR010C
YHR166C	YFR036W
YBL084C	YFR036W
YDR088C	YGR006W
YMR213W	YLL036C
YPL178W	YNL189W
YOR249C	YKL022C
YKL022C	YGL240W
YLR102C	YKL022C
YKL022C	YDL008W
YNL172W	YGL240W
YNL172W	YHR166C
YFR036W	YNL172W
YNL172W	YBL084C
YNL172W	YOR249C
YNL172W	YDR118W
YDL008W	YNL172W
YLR102C	YLR127C
YGL240W	YLR127C
YGL240W	YHR166C
YHR166C	YLR102C
YDL008W	YHR166C
YOR249C	YHR166C
YHR166C	YDR118W
YFR036W	YGL240W
YBL084C	YGL240W
YBL084C	YDL008W
YOR249C	YBL084C
YBL084C	YDR118W
YBR091C	YHR005C-A
YDL217C	YHR005C-A
YLL050C	YMR092C
YDR264C	YPL242C
YDL226C	YDR264C
YJR086W	YDR264C
YDR264C	YKL178C
YOR212W	YDR264C
YDR264C	YDR103W
YPL129W	YLR418C
YPL129W	YBR279W
YDL140C	YPL129W
YPL129W	YOR290C
YDR167W	YPL129W
YGR186W	YPL129W
YGR005C	YPL129W
YOR128C	YCR066W
YCR067C	YOR128C
YOR128C	YBR134W
YGR061C	YLR386W
YDR408C	YOR174W
YDR408C	YGL127C
YCR063W	YDR408C
YMR303C	YFL042C
YOR023C	YCR082W
YLR102C	YMR092C
YLR291C	YOL130W
YGL025C	YOL130W
YGL024W	YOL130W
YNL086W	YOL130W
YBR217W	YNR007C
YPR185W	YGL180W
YGR253C	YPR185W
YPR185W	YGR120C
YPL149W	YBR217W
YHR171W	YBR217W
YNR007C	YHR171W
YHR171W	YBL078C
YKL135C	YPL259C
YHL019C	YKL135C
YCR093W	YDR376W
YDR376W	YIR024C
YHR129C	YDR106W
YPR020W	YKL130C
YPL161C	YGL126W
YIL163C	YPL161C
YLR049C	YPL161C
YLR267W	YDR099W
YBL043W	YDR099W
YMR055C	YER143W
YHR061C	YMR055C
YGR153W	YMR055C
YDL193W	YOR026W
YLR319C	YGL015C
YLR438W	YHL025W
YGR010W	YLR438W
YLR438W	YLR328W
YLR229C	YPL161C
YDL135C	YLR229C
YKL019W	YGL155W
YDL017W	YDL132W
YDR328C	YDL132W
YLR100W	YDL132W
YDL132W	YLR128W
YDL132W	YLR368W
YDR285W	YDL132W
YGL249W	YDL132W
YDR173C	YDL017W
YDL017W	YDL160C
YKL039W	YDL017W
YCR022C	YDL017W
YCR050C	YDL017W
YDL017W	YEL023C
YFR057W	YDL017W
YDL017W	YNR048W
YDL017W	YOR006C
YBR274W	YMR255W
YLR258W	YBR274W
YMR138W	YBR284W
YMR138W	YOR070C
YCR005C	YJL042W
YBR135W	YGR108W
YPR119W	YBR135W
YPR119W	YNL135C
YDR386W	YPR119W
YPR119W	YDR412W
YHR035W	YPR119W
YBR135W	YDL155W
YAL040C	YJL013C
YNL047C	YLR433C
YKL190W	YMR211W
YDR463W	YBR155W
YOR039W	YOR302W
YIR037W	YLR216C
YOR174W	YNR010W
YOR359W	YMR094W
YHR057C	YJR091C
YGR155W	YCR086W
YGR113W	YGL061C
YNL118C	YOL149W
YEL015W	YNL118C
YDL160C	YOL149W
YPR082C	YBR055C
YDR480W	YPL049C
YIL150C	YGL201C
YER016W	YGL061C
YGL061C	YDR016C
YOL149W	YDR206W
YER027C	YDR206W
YJL030W	YDR206W
YDR206W	YBR057C
YDR206W	YOR047C
YLR390W-A	YDR145W
YLR233C	YGL201C
YKL020C	YLR233C
YNL229C	YLR233C
YAL028W	YLR233C
YGR160W	YLR233C
YLR233C	YJL019W
YML038C	YLR233C
YMR224C	YNL023C
YNL023C	YKL130C
YMR052W	YFR008W
YDR398W	YDR236C
YER052C	YNL135C
YMR087W	YNL135C
YBL042C	YER021W
YHR128W	YPR185W
YGL254W	YOR039W
YDR388W	YFL039C
YGL013C	YDR176W
YGR274C	YGL112C
YCR096C	YCR040W
YPR010C	YPR110C
YDR082W	YDL220C
YHR179W	YFL039C
YBR200W	YDR103W
YDR245W	YJR075W
YLR127C	YNL172W
YPR185W	YNL086W
YNR022C	YPR119W
YJR125C	YOR111W
YML085C	YOL086C
YPL242C	YDR085C
YGR099W	YDL017W
YHR215W	YGL254W
YGR047C	YGL254W
YPL070W	YOR260W
YOR375C	YJL124C
YMR255W	YGL122C
YLR200W	YML094W
YGL166W	YML006C
YDL070W	YER133W
YBR045C	YER133W
YJL042W	YER133W
YER133W	YIR006C
YER133W	YDR195W
YER133W	YOR329C
YER133W	YDR130C
YER133W	YDR412W
YHR100C	YER133W
YER133W	YOR315W
YML099C	YCL040W
YBR040W	YCL040W
YOL059W	YFL017C
YNL047C	YPL059W
YDR108W	YGR234W
YJR074W	YLR293C
YOR185C	YJR074W
YNL021W	YJL110C
YBL021C	YGL237C
YGL237C	YOR358W
YOR358W	YBL021C
YDR510W	YDL013W
YDL013W	YER116C
YPL201C	YER062C
YJL092W	YOR355W
YJL092W	YDR510W
YJL092W	YDR078C
YGL122C	YJL092W
YOL123W	YGL122C
YPL204W	YHR185C
YOL133W	YJL141C
YIL001W	YOL133W
YOL133W	YJL200C
YBR103W	YOR319W
YOR025W	YLR403W
YKR048C	YDR225W
YJL019W	YOL012C
YBR057C	YGL192W
YOL108C	YKL135C
YOL108C	YKL017C
YOL108C	YMR317W
YNL279W	YOL108C
YGL150C	YOR355W
YGL150C	YDL002C
YDR315C	YLR264W
YDR315C	YJR117W
YDR315C	YLR323C
YHR079C	YDR532C
YLL027W	YER131W
YLL027W	YGL189C
YGL026C	YER180C
YNR069C	YBR017C
YBR057C	YCL055W
YDR099W	YDR017C
YHR158C	YOR047C
YJR122W	YHR158C
YHR158C	YMR181C
YDR510W	YDR148C
YDR122W	YOL082W
YCL059C	YGL201C
YKL103C	YOL082W
YKL183W	YNL104C
YKL144C	YKL205W
YDR503C	YKL130C
YDR439W	YCR086W
YOL149W	YBL026W
YDL160C	YBL026W
YJL124C	YBL026W
YBL026W	YER146W
YBL026W	YDR378C
YNL147W	YBL026W
YGR158C	YBL026W
YBL026W	YLR264W
YBL026W	YLR275W
YER112W	YOR039W
YJL124C	YER112W
YER112W	YDR378C
YNL147W	YER112W
YER112W	YLR264W
YLR269C	YER112W
YOL149W	YJR022W
YJR022W	YPR017C
YER146W	YJR022W
YLR264W	YJR022W
YJR022W	YLR269C
YGR057C	YKL015W
YEL053C	YPR051W
YCR020C-A	YEL053C
YPR046W	YJR135C
YLR288C	YBR253W
YOR174W	YOL135C
YNL210W	YKL142W
YMR112C	YIL128W
YBR138C	YIL046W
YIL046W	YJR131W
YIL046W	YLR082C
YIL046W	YBR270C
YIL046W	YEL015W
YJL058C	YIL046W
YGL035C	YPL025C
YHR030C	YPL140C
YOL036W	YFL034C-B
YHR091C	YOL088C
YLR312C	YOL088C
YKL142W	YMR165C
YDL165W	YGR014W
YJL030W	YGR014W
YPL211W	YGR014W
YGR014W	YIL144W
YDL154W	YMR224C
YDL154W	YGL025C
YDL154W	YIL144W
YGL170C	YDL154W
YDR335W	YGR009C
YDR335W	YDR146C
YDR335W	YOR359W
YPR008W	YDR335W
YGR158C	YDL111C
YKL103C	YAL034W-A
YGL172W	YAL034W-A
YGR120C	YAL034W-A
YKR026C	YGL122C
YDL088C	YML031W
YER092W	YDL002C
YFR002W	YMR153W
YGR120C	YFR002W
YMR309C	YNL244C
YMR309C	YNL047C
YMR309C	YOR284W
YPL174C	YHR129C
YPL174C	YIL144W
YPL174C	YJL184W
YGR048W	YBR170C
YFR037C	YMR091C
YDR001C	YLR270W
YER099C	YOL069W
YJL030W	YER105C
YER105C	YMR153W
YER105C	YEL015W
YOR020C	YLR335W
YJL041W	YGR119C
YGR119C	YGL172W
YMR236W	YGR119C
YOR269W	YLR254C
YDR448W	YDR228C
YOR250C	YDR228C
YDR228C	YMR061W
YDR228C	YGL044C
YDR228C	YLR423C
YLR424W	YDR228C
YDR228C	YPR049C
YPL031C	YDR228C
YDR146C	YDL127W
YJL084C	YER059W
YLR190W	YER059W
YLR345W	YBR221C
YHR160C	YDR142C
YGR239C	YDR142C
YDR142C	YIL160C
YMR223W	YGR240C
YPL031C	YGL215W
YER059W	YPL031C
YIL050W	YPL031C
YPL219W	YPL031C
YDL179W	YPL031C
YJR159W	YPL031C
YDL246C	YPL031C
YNL201C	YPL031C
YDR313C	YPL133C
YBL105C	YML109W
YMR129W	YJL057C
YMR153W	YMR129W
YKR026C	YMR267W
YLR216C	YNR032W
YGR123C	YNR032W
YDR216W	YGR123C
YFL017C	YOR362C
YMR314W	YKL130C
YDR073W	YBR237W
YDL064W	YBR055C
YOL061W	YER099C
YKL135C	YMR308C
YMR308C	YOR020C
YDR148C	YMR308C
YGR119C	YMR308C
YMR308C	YJR159W
YMR308C	YOR229W
YDL246C	YMR308C
YER045C	YMR308C
YIR025W	YMR308C
YMR308C	YPL133C
YDL006W	YDR162C
YDR071C	YER089C
YOR348C	YMR228W
YCR045C	YOR348C
YJL084C	YOR348C
YOR348C	YLR294C
YML095C	YOR260W
YCR086W	YML095C
YOR368W	YLR288C
YEL037C	YER162C
YER162C	YIL148W
YER095W	YER047C
YDL064W	YER095W
YMR233W	YER095W
YPL238C	YER095W
YER095W	YPR011C
YDR076W	YER095W
YDL090C	YKL019W
YGL158W	YLR113W
YHL042W	YOR127W
YJL185C	YOR127W
YLR071C	YDL065C
YPL161C	YPR165W
YPL161C	YKR055W
YHL027W	YJL056C
YJR094C	YMR139W
YLL046C	YFR047C
YGL166W	YOR210W
YNL113W	YML121W
YFR011C	YNL113W
YLR266C	YNL113W
YPR110C	YLR238W
YJR133W	YFR052W
YFR052W	YDR273W
YDL147W	YDR201W
YDL147W	YDR179C
YEL009C	YDL097C
YDL081C	YLR340W
YLR435W	YGL189C
YER131W	YLR435W
YLR264W	YOL149W
YLR264W	YBR094W
YBL072C	YBR135W
YBL072C	YFL017C
YBR211C	YDR394W
YDR394W	YOR259C
YOR117W	YDR394W
YGR232W	YDR394W
YBL025W	YDL113C
YJL025W	YBL014C
YBL025W	YMR270C
YOL083W	YCR027C
YGR213C	YHR134W
YDR388W	YCR009C
YBR108W	YCR009C
YCR086W	YGL175C
YGL229C	YJL030W
YGL229C	YJL013C
YGL229C	YBR196C
YGL229C	YJL178C
YGL229C	YJL211C
YMR079W	YDL001W
YNL287W	YBR281C
YDR044W	YDR077W
YDR508C	YDL212W
YDR054C	YNL236W
YGL238W	YNL236W
YOR355W	YNL236W
YNL236W	YJL030W
YNL236W	YJL013C
YNL236W	YJR034W
YKL012W	YNL236W
YNL236W	YFR033C
YNL236W	YGR046W
YNL236W	YGR117C
YGL115W	YGL208W
YDR328C	YLR399C
YFL009W	YDR328C
YDR328C	YMR094W
YJR090C	YDR328C
YDR328C	YIL046W
YDR139C	YDR328C
YDR328C	YOR057W
YLR097C	YDR328C
YLR224W	YDR328C
YDR328C	YLR352W
YLR368W	YDR328C
YDL144C	YDR088C
YOR159C	YPR182W
YKR099W	YGR229C
YPR054W	YFL029C
YDR510W	YDL064W
YLR275W	YPR182W
YDR477W	YER027C
YNL218W	YDR477W
YML110C	YGL115W
YGL115W	YER027C
YGL115W	YDL214C
YMR096W	YMR095C
YFL059W	YMR095C
YFL060C	YMR096W
YFL060C	YFL059W
YIL061C	YAR018C
YGR075C	YDL098C
YDR201W	YIL144W
YDR201W	YKR037C
YNL012W	YBR250W
YHL022C	YGL213C
YHR152W	YCR086W
YHR014W	YHR185C
YJR076C	YDR218C
YDR110W	YER161C
YER161C	YGL201C
YBR193C	YGR104C
YDR308C	YOR174W
YOL135C	YDR308C
YNL189W	YOL058W
YNL189W	YPL111W
YBR252W	YNL189W
YPR062W	YNL189W
YER065C	YNL189W
YLR303W	YNL189W
YGL221C	YNL189W
YDL236W	YNL189W
YNL189W	YKL130C
YJR159W	YNL189W
YPL214C	YNL189W
YNL189W	YML028W
YNL189W	YJR133W
YNL189W	YHL009C
YFL061W	YNL189W
YNL189W	YGR024C
YMR226C	YNL189W
YMR163C	YDR292C
YDR480W	YHR084W
YJR072C	YLR150W
YOR355W	YLR305C
YLR305C	YOR047C
YDR132C	YDR395W
YDR395W	YOL070C
YLR117C	YBR188C
YML015C	YDR174W
YML015C	YDR167W
YGL112C	YMR255W
YML015C	YMR236W
YNL199C	YPR048W
YPR048W	YDL215C
YOR355W	YPR048W
YPR070W	YPR048W
YPL049C	YML064C
YML064C	YER179W
YHR038W	YML064C
YML064C	YDR110W
YML064C	YDR174W
YML064C	YOR020C
YAR018C	YML064C
YJR131W	YML064C
YML064C	YBR171W
YPR182W	YML064C
YNL333W	YML064C
YML064C	YJR159W
YML064C	YOR229W
YML064C	YCR087W
YML064C	YDL246C
YML064C	YEL015W
YML064C	YHR198C
YJR056C	YML064C
YLR423C	YML064C
YML064C	YNL218W
YPL192C	YML064C
YKR062W	YKL028W
YDR311W	YKL028W
YDR311W	YKL103C
YDR311W	YGR120C
YDR311W	YOL082W
YDR429C	YFL017C
YOL006C	YMR233W
YLL028W	YGL166W
YER019C-A	YDR074W
YDR472W	YKR068C
YOR115C	YOL082W
YJR077C	YER100W
YER100W	YPL229W
YER144C	YBR059C
YPR066W	YPL003W
YOR355W	YDR207C
YDR207C	YOL082W
YBR205W	YGL212W
YGL212W	YLR166C
YGL212W	YAL047C
YMR053C	YGL212W
YOR106W	YGL212W
YGL104C	YGL212W
YGL161C	YGL212W
YGL212W	YNL263C
YJL151C	YGL212W
YLR423C	YGL212W
YMR071C	YGL212W
YOL129W	YGL212W
YGL212W	YOR292C
YGL212W	YPL246C
YGL212W	YML001W
YHR060W	YLR447C
YDR469W	YHR060W
YOR069W	YOR132W
YNR006W	YHL002W
YJL154C	YGL166W
YLR417W	YPL002C
YPR173C	YLR025W
YOL105C	YGL153W
YAL036C	YDR152W
YML007W	YGL071W
YAR003W	YBR175W
YDR140W	YAR003W
YER133W	YAR014C
YAR031W	YBR217W
YCR030C	YAR031W
YDR382W	YBR006W
YBR006W	YKL023W
YBR077C	YMR004W
YBR103W	YIL112W
YGL091C	YBR141C
YDR372C	YBR141C
YBR190W	YLR117C
YLR135W	YBR228W
YLR117C	YBR270C
YBR270C	YKR026C
YBR270C	YIL105C
YHR135C	YDL101C
YER079W	YHR135C
YNL116W	YHR135C
YNL154C	YCR011C
YNL154C	YMR180C
YOR355W	YNL154C
YMR267W	YNL154C
YNL154C	YCL054W
YNL154C	YER079W
YKL204W	YNL154C
YCL024W	YKR048C
YCL046W	YGL115W
YCR004C	YDR032C
YCR086W	YOL020W
YDL012C	YDR151C
YDL012C	YOR355W
YFR047C	YDL012C
YHR032W	YDL012C
YDL012C	YHR140W
YDL012C	YJL065C
YDL063C	YPL131W
YDL063C	YDR381W
YFL017C	YDL071C
YDR183W	YDL071C
YEL068C	YDL071C
YDL071C	YGR269W
YER133W	YNL233W
YIL105C	YPL059W
YDR299W	YER127W
YBR253W	YMR112C
YGL134W	YPL031C
YNR032W	YMR186W
YOR261C	YFR004W
YGL229C	YPR040W
YMR291W	YGL115W
YBR188C	YDR416W
YDR472W	YBR254C
YDR032C	YBR052C
YDR098C	YGL071W
YOR078W	YDR315C
YGL154C	YGL254W
YEL009C	YPL038W
YMR153W	YML031W
YDL127W	YPL031C
YLR386W	YJL001W
YGL058W	YCR066W
YMR181C	YGL229C
YKR037C	YJR091C
YML064C	YLR284C
YDR020C	YNR012W
YIL172C	YDL012C
YDR490C	YHL048W
YGR129W	YDR416W
YJR050W	YDR416W
YDL071C	YNL155W
YDL076C	YLR098C
YLR324W	YDL089W
YOR078W	YDL110C
YKL015W	YDL110C
YDL133W	YDL001W
YKL070W	YDL146W
YOR372C	YDL203C
YFR032C	YDL213C
YMR025W	YDL216C
YLR098C	YDL239C
YDL239C	YOL091W
YDL239C	YHR184W
YJR159W	YDL246C
YDR013W	YDR489W
YDR110W	YDR026C
YCL032W	YDR032C
YDR061W	YCR086W
YDR063W	YGL239C
YFL017C	YDR070C
YGL161C	YDR084C
YDR115W	YKL142W
YLR208W	YDR128W
YHR170W	YDR132C
YDR132C	YJL218W
YDR179C	YMR025W
YDR200C	YMR052W
YDR200C	YNL127W
YDR214W	YJL030W
YKR024C	YDR215C
YPL175W	YDR215C
YKL144C	YDR255C
YDR267C	YHR122W
YDR279W	YLR154C
YDR326C	YER007C-A
YDR326C	YIL105C
YMR295C	YDR348C
YDR357C	YPR182W
YDR400W	YCR059C
YGL028C	YDR482C
YFR042W	YPR159W
YDR489W	YFR043C
YGL051W	YAR033W
YLR435W	YGL214W
YKL110C	YGL230C
YGL230C	YDL210W
YOR161C	YGL230C
YKR099W	YGL242C
YLR328W	YGR010W
YGR017W	YLR403W
YGR017W	YLR072W
YLR113W	YGR058W
YGR136W	YGR058W
YNL047C	YGR058W
YGR068C	YGL019W
YBL102W	YGR068C
YCR057C	YGR154C
YGR278W	YGR049W
YHL018W	YGR294W
YHL002W	YNR005C
YHL006C	YNL021W
YDR078C	YHL006C
YOR355W	YHL046C
YHR022C	YIL028W
YNR005C	YHR022C
YHR039C	YDR480W
YHR083W	YDR201W
YHR083W	YNL092W
YHR105W	YOR034C
YBR205W	YHR105W
YGL161C	YHR105W
YHR105W	YNL263C
YHR105W	YPL246C
YEL041W	YHR115C
YHR115C	YLR215C
YEL009C	YHR145C
YHR188C	YJR015W
YLR423C	YHR197W
YGL030W	YHR204W
YER126C	YHR204W
YHR185C	YIL007C
YIL008W	YHR111W
YIL011W	YMR201C
YIL065C	YJR091C
YIL105C	YER179W
YKL130C	YIL105C
YIL105C	YNL047C
YIL113W	YLL019C
YIL113W	YHR030C
YIL132C	YLR321C
YLR322W	YIL132C
YLR376C	YIL132C
YIL151C	YBL051C
YJL048C	YKL130C
YLL001W	YJL112W
YJL160C	YCR059C
YJR072C	YOR262W
YJR136C	YKL033W
YDR416W	YKL095W
YNL229C	YKL095W
YLR200W	YMR052W
YKL002W	YMR117C
YPL128C	YKL090W
YGR024C	YKL090W
YKL116C	YGR097W
YLR389C	YKL116C
YKR007W	YBR077C
YKR011C	YGL166W
YBL010C	YKR022C
YKR022C	YLR424W
YKR060W	YDR179C
YKL052C	YKR083C
YKR096W	YBL051C
YNR069C	YLL049W
YLL062C	YOL143C
YLR015W	YDR469W
YHL006C	YLR046C
YDL149W	YLR065C
YLR238W	YDR200C
YLR315W	YDR383C
YLR345W	YGR158C
YLR345W	YLR321C
YMR035W	YLR368W
YHR106W	YLR368W
YLR368W	YHR075C
YLR368W	YJL048C
YMR048W	YLR368W
YLR368W	YPR078C
YLR392C	YJR091C
YLR423C	YGR120C
YKR026C	YLR432W
YLR432W	YDL215C
YDR167W	YLR432W
YDR469W	YLR432W
YML035C	YLR465C
YML053C	YJR009C
YDR073W	YML068W
YDR328C	YML088W
YML119W	YLL032C
YNR052C	YMR025W
YMR068W	YIL105C
YMR075W	YCR023C
YKL052C	YMR077C
YDR398W	YMR093W
YNL218W	YMR102C
YMR210W	YKL142W
YMR269W	YKR026C
YMR312W	YHR187W
